,obj_value
0,-2.38E-06
1,0.001082897
2,0.002020836
3,0.003446102
4,0.005235672
5,0.006878376
6,0.005599976
7,0.00627327
8,0.006922245
9,0.007362843
10,0.006984234
11,0.00906229
12,0.008786201
13,0.00752306
14,0.010791302
15,0.008750439
16,0.007279396
17,0.006437302
18,0.006176472
19,0.006144524
20,0.008010387
21,0.010779381
22,0.011348248
23,0.015882492
24,0.01613903
25,0.017365456
26,0.016501904
27,0.015958786
28,0.017066479
29,0.016734123
30,0.017896175
31,0.019878387
32,0.018407822
33,0.019570351
34,0.018325329
35,0.017056942
36,0.015975475
37,0.015516281
38,0.014605999
39,0.013005257
40,0.012809753
41,0.013452053
42,0.01177597
43,0.016817093
44,0.018831253
45,0.018804073
46,0.019224644
47,0.019809723
48,0.018902779
49,0.016628742
50,0.015974998
51,0.013073444
52,0.012568951
53,0.011888981
54,0.009548664
55,0.006856441
56,0.00821352
57,0.008337021
58,0.010250568
59,0.012331963
60,0.01206398
61,0.009120941
62,0.008459568
63,0.007752419
64,0.009601593
65,0.011802673
66,0.012568474
67,0.011430264
68,0.010614395
69,0.010351181
70,0.008135319
71,0.00712347
72,0.009056568
73,0.012425423
74,0.011428833
75,0.010943413
76,0.0110116
77,0.008580208
78,0.012186527
79,0.00672102
80,0.008304119
81,0.007305145
82,0.006587029
83,0.008358479
84,0.008424282
85,0.008778572
86,0.01041317
87,0.009572029
88,0.010457039
89,0.010541439
90,0.010770798
91,0.011802673
92,0.009708881
93,0.00680542
94,0.007416725
95,0.006937504
96,0.007441044
97,0.008461475
98,0.007406235
99,0.011284828
100,0.011234283
101,0.009216309
102,0.008444786
103,0.009890079
104,0.012059212
105,0.012681961
106,0.017775536
107,0.019868851
108,0.016542435
109,0.016662121
110,0.016776562
111,0.014196873
112,0.017644882
113,0.01706934
114,0.017930984
115,0.020960331
116,0.022491455
117,0.019014835
118,0.01872921
119,0.017031193
120,0.017382145
121,0.017127514
122,0.016480923
123,0.014108181
124,0.012331963
125,0.014041901
126,0.012629986
127,0.010111809
128,0.0093894
129,0.008995533
130,0.010717869
131,0.011166573
132,0.011715889
133,0.012152672
134,0.012146473
135,0.013720989
136,0.013376713
137,0.013109684
138,0.011802673
139,0.015608311
140,0.016160965
141,0.012310505
142,0.010537148
143,0.011484623
144,0.013715744
145,0.009697914
146,0.010749817
147,0.012817383
148,0.014070988
149,0.014125824
150,0.016140461
151,0.017220974
152,0.019347191
153,0.019638538
154,0.018110275
155,0.019221306
156,0.016958237
157,0.016330719
158,0.01648283
159,0.016135693
160,0.014602184
161,0.017261982
162,0.015781403
163,0.014900208
164,0.019245625
165,0.018703461
166,0.018768787
167,0.019371986
168,0.019979
169,0.019982338
170,0.022639751
171,0.020079136
172,0.019728184
173,0.022907734
174,0.025622368
175,0.026196957
176,0.028056145
177,0.027589798
178,0.027838707
179,0.027835369
180,0.029026985
181,0.031954288
182,0.029040337
183,0.027415276
184,0.030172348
185,0.033189774
186,0.033426285
187,0.032485962
188,0.035638332
189,0.036074162
190,0.037267208
191,0.037368774
192,0.037787914
193,0.035315037
194,0.037950039
195,0.039237499
196,0.037906647
197,0.035907269
198,0.035746574
199,0.037858009
200,0.038865566
201,0.038555622
202,0.042743683
203,0.042888165
204,0.046159267
205,0.045492172
206,0.045042992
207,0.038273811
208,0.037903786
209,0.041637897
210,0.041306973
211,0.041889668
212,0.036787033
213,0.036380768
214,0.037510872
215,0.03312397
216,0.035316944
217,0.037919044
218,0.032709122
219,0.035646915
220,0.035779953
221,0.034960747
222,0.035004616
223,0.034256458
224,0.032274723
225,0.033185959
226,0.034202576
227,0.032056808
228,0.029215813
229,0.027283192
230,0.025397301
231,0.025000095
232,0.026973724
233,0.027457714
234,0.027283192
235,0.028754711
236,0.027280807
237,0.026427746
238,0.027711391
239,0.026682854
240,0.026939869
241,0.026080608
242,0.026562214
243,0.027213573
244,0.028250694
245,0.027499676
246,0.027708054
247,0.02862215
248,0.028326988
249,0.028432369
250,0.027618885
251,0.027597427
252,0.027283192
253,0.028391838
254,0.028562069
255,0.027180672
256,0.026981354
257,0.020895481
258,0.025538445
259,0.024704933
260,0.023803711
261,0.023180962
262,0.023881912
263,0.019473553
264,0.021862507
265,0.021254063
266,0.021297932
267,0.020655155
268,0.020590782
269,0.020526886
270,0.027362347
271,0.024738789
272,0.024282455
273,0.023830891
274,0.020275116
275,0.020646095
276,0.020708084
277,0.023891449
278,0.022964001
279,0.023656845
280,0.022546768
281,0.023102283
282,0.022173882
283,0.024372101
284,0.023332119
285,0.024181366
286,0.026610374
287,0.024343014
288,0.024307251
289,0.023477554
290,0.025044441
291,0.023388386
292,0.028327465
293,0.028979301
294,0.027873039
295,0.02831316
296,0.026041985
297,0.024529457
298,0.022959232
299,0.021259308
300,0.023503304
301,0.025298595
302,0.025080204
303,0.026859283
304,0.0260849
305,0.026509762
306,0.024074078
307,0.022092819
308,0.020826817
309,0.021800041
310,0.020888329
311,0.020606995
312,0.023271084
313,0.024526119
314,0.02368784
315,0.023005009
316,0.02324295
317,0.023891926
318,0.024454594
319,0.026090145
320,0.026808262
321,0.027854443
322,0.027678013
323,0.02623558
324,0.027891636
325,0.022247791
326,0.021586895
327,0.023794174
328,0.023123741
329,0.022100925
330,0.022186756
331,0.022585392
332,0.02300024
333,0.022818089
334,0.024324894
335,0.023616314
336,0.021618843
337,0.021707058
338,0.022164822
339,0.023326397
340,0.021361351
341,0.021487236
342,0.02120924
343,0.018332958
344,0.018897057
345,0.017264843
346,0.018197536
347,0.017860889
348,0.021554947
349,0.021497726
350,0.02457571
351,0.022030354
352,0.023851395
353,0.024928093
354,0.020638466
355,0.021578789
356,0.024235725
357,0.024799347
358,0.025887966
359,0.025272369
360,0.025269985
361,0.027315617
362,0.028662682
363,0.030062675
364,0.03213644
365,0.031664371
366,0.031906128
367,0.037010193
368,0.037512302
369,0.045268059
370,0.044807911
371,0.043474197
372,0.041596413
373,0.041124344
374,0.042069435
375,0.046060562
376,0.049349785
377,0.049947262
378,0.045083523
379,0.045163155
380,0.043496609
381,0.044299126
382,0.044940472
383,0.041239262
384,0.040071011
385,0.038414001
386,0.041689396
387,0.041257381
388,0.043087959
389,0.03976965
390,0.041517735
391,0.041670799
392,0.04110384
393,0.040541649
394,0.0408144
395,0.040008545
396,0.040371418
397,0.038899422
398,0.039345741
399,0.037898064
400,0.035384655
401,0.037814617
402,0.037503242
403,0.039467335
404,0.039568901
405,0.042149544
406,0.042981148
407,0.043480873
408,0.044124126
409,0.043920994
410,0.044817924
411,0.045989037
412,0.045073986
413,0.046937943
414,0.048096657
415,0.047543049
416,0.048191547
417,0.048105717
418,0.045573235
419,0.044515133
420,0.044977188
421,0.042407036
422,0.04264307
423,0.039894581
424,0.039977074
425,0.041288853
426,0.041921616
427,0.040541172
428,0.038691521
429,0.038900852
430,0.039418221
431,0.037680149
432,0.038020134
433,0.038347244
434,0.038442135
435,0.038785458
436,0.038496017
437,0.038885117
438,0.039779663
439,0.040020466
440,0.040820122
441,0.039332867
442,0.036714077
443,0.036590576
444,0.032746792
445,0.035018444
446,0.034049988
447,0.03363657
448,0.033211231
449,0.032519817
450,0.031594276
451,0.029315948
452,0.028953552
453,0.031135082
454,0.030635357
455,0.030999184
456,0.029942036
457,0.030371189
458,0.030003071
459,0.029852867
460,0.029881477
461,0.026546478
462,0.025167942
463,0.024767876
464,0.025570393
465,0.025802612
466,0.025920868
467,0.024758339
468,0.023963451
469,0.022579193
470,0.021967411
471,0.020293236
472,0.020377159
473,0.020629883
474,0.019607544
475,0.02188015
476,0.020822048
477,0.022092342
478,0.021710396
479,0.022283077
480,0.022128105
481,0.022028446
482,0.022666454
483,0.023473263
484,0.025184155
485,0.024891376
486,0.029531002
487,0.029238701
488,0.029484272
489,0.029819012
490,0.031556606
491,0.033191681
492,0.03265667
493,0.031813145
494,0.032386303
495,0.02518177
496,0.024430275
497,0.025254726
498,0.02307272
499,0.024828911
500,0.025170326
501,0.025080681
502,0.026350021
503,0.02643919
504,0.026898384
505,0.025316715
506,0.026286125
507,0.024086952
508,0.023871422
509,0.023385048
510,0.022247314
511,0.022713184
512,0.022587299
513,0.02299118
514,0.023898602
515,0.024476051
516,0.028990746
517,0.02869606
518,0.028683662
519,0.028646469
520,0.028868198
521,0.02876997
522,0.029883385
523,0.03000927
524,0.030088425
525,0.029370785
526,0.028984547
527,0.028460503
528,0.02854681
529,0.028104305
530,0.030062199
531,0.030929565
532,0.031412601
533,0.031553745
534,0.030560017
535,0.030244827
536,0.030369282
537,0.031682968
538,0.031617641
539,0.030967236
540,0.031422615
541,0.032217026
542,0.032605171
543,0.032455444
544,0.034554958
545,0.036536217
546,0.036046505
547,0.035095215
548,0.035656929
549,0.036343575
550,0.037184715
551,0.038107395
552,0.037851334
553,0.03728199
554,0.037479877
555,0.037184715
556,0.037561417
557,0.037837982
558,0.036604881
559,0.03573513
560,0.034453869
561,0.034716606
562,0.034844398
563,0.034921169
564,0.036867142
565,0.036370277
566,0.036242962
567,0.035951614
568,0.036223412
569,0.036817074
570,0.036770821
571,0.038271427
572,0.039227486
573,0.038661003
574,0.038438797
575,0.038404465
576,0.038453102
577,0.037902832
578,0.037297726
579,0.037714005
580,0.037810326
581,0.0382967
582,0.038105011
583,0.038407803
584,0.038423061
585,0.037033081
586,0.037447453
587,0.036841869
588,0.036802769
589,0.037255287
590,0.037063122
591,0.037041187
592,0.03831625
593,0.040463924
594,0.039867878
595,0.039608955
596,0.03934145
597,0.038624763
598,0.03885746
599,0.039590359
600,0.039173126
601,0.038452148
602,0.039223194
603,0.039784908
604,0.039612293
605,0.038746357
606,0.038562298
607,0.038496017
608,0.03791666
609,0.037349701
610,0.037778378
611,0.037487984
612,0.037590027
613,0.041059494
614,0.041119099
615,0.040751457
616,0.04080677
617,0.040724277
618,0.040598869
619,0.040738106
620,0.039499283
621,0.041500568
622,0.042361736
623,0.042176723
624,0.040981293
625,0.040592194
626,0.041454315
627,0.041368008
628,0.04171133
629,0.039866447
630,0.039576054
631,0.043903828
632,0.044074059
633,0.042617798
634,0.04228878
635,0.043178082
636,0.042181969
637,0.041616917
638,0.04171896
639,0.040928364
640,0.041891098
641,0.043035984
642,0.041327477
643,0.04134798
644,0.042294979
645,0.04288435
646,0.042482853
647,0.042506218
648,0.041718006
649,0.041999817
650,0.043237209
651,0.042860985
652,0.043279171
653,0.043921471
654,0.043800354
655,0.043358803
656,0.042056084
657,0.042376041
658,0.042535782
659,0.042991161
660,0.042722702
661,0.044203281
662,0.046737671
663,0.045982361
664,0.045544147
665,0.045308113
666,0.045422554
667,0.045795918
668,0.046272755
669,0.04583025
670,0.044914246
671,0.045377254
672,0.045706749
673,0.047023773
674,0.046635628
675,0.046344757
676,0.046174049
677,0.046183586
678,0.04660368
679,0.045911789
680,0.044734478
681,0.044522285
682,0.043138981
683,0.044590473
684,0.044498444
685,0.045107365
686,0.045163155
687,0.044790268
688,0.045176983
689,0.044644356
690,0.044508457
691,0.047071934
692,0.046987057
693,0.0469203
694,0.047757626
695,0.048857689
696,0.048012257
697,0.047871113
698,0.047845364
699,0.044440269
700,0.045133591
701,0.04539156
702,0.045350552
703,0.044618607
704,0.044932365
705,0.045231819
706,0.045433044
707,0.045230389
708,0.044663906
709,0.044733524
710,0.044676304
711,0.044271469
712,0.043878555
713,0.044011593
714,0.043586731
715,0.043917656
716,0.0439744
717,0.042898655
718,0.043068886
719,0.042720795
720,0.042800426
721,0.043147087
722,0.043436527
723,0.042302132
724,0.042885303
725,0.042298794
726,0.04226017
727,0.04186821
728,0.040919304
729,0.041270256
730,0.041595459
731,0.042284489
732,0.041669369
733,0.041434288
734,0.041556835
735,0.041206837
736,0.042004108
737,0.045880318
738,0.045962334
739,0.046302319
740,0.046694756
741,0.046746254
742,0.047852039
743,0.048547268
744,0.049474239
745,0.051180363
746,0.051403046
747,0.053394794
748,0.053977489
749,0.053986073
750,0.053472519
751,0.053045273
752,0.052701473
753,0.052285671
754,0.052196026
755,0.052785873
756,0.052575588
757,0.049958706
758,0.04943943
759,0.049905777
760,0.050563812
761,0.049555302
762,0.049723625
763,0.049870014
764,0.050810814
765,0.050591469
766,0.050188541
767,0.050209999
768,0.049861431
769,0.049656391
770,0.04949379
771,0.049624443
772,0.050202847
773,0.049766541
774,0.050278664
775,0.050127506
776,0.051056862
777,0.050773144
778,0.050752163
779,0.049785137
780,0.04918766
781,0.048717022
782,0.048940182
783,0.04936552
784,0.050048828
785,0.050703049
786,0.050235271
787,0.051857471
788,0.051397324
789,0.051730633
790,0.051615238
791,0.051147461
792,0.049947262
793,0.049405098
794,0.050055504
795,0.050115108
796,0.049855232
797,0.050238609
798,0.049694061
799,0.049117088
800,0.050055981
801,0.049885273
802,0.049935341
803,0.05014801
804,0.050896168
805,0.051015377
806,0.051072121
807,0.051294804
808,0.051289558
809,0.051822662
810,0.051165581
811,0.051621437
812,0.05146265
813,0.051344872
814,0.053374767
815,0.052812576
816,0.053143978
817,0.053042412
818,0.052511692
819,0.052414417
820,0.052340031
821,0.052015781
822,0.051984787
823,0.052266121
824,0.051990986
825,0.051809788
826,0.052166462
827,0.051368237
828,0.050785065
829,0.052927494
830,0.053039551
831,0.052452087
832,0.052066326
833,0.053375721
834,0.052948952
835,0.053218842
836,0.052963734
837,0.051805496
838,0.051586151
839,0.051516056
840,0.051447868
841,0.051039696
842,0.051048756
843,0.050711155
844,0.051211834
845,0.051230431
846,0.051134109
847,0.051154613
848,0.051747322
849,0.049946785
850,0.050030708
851,0.050254822
852,0.050897121
853,0.050961494
854,0.050840855
855,0.051320553
856,0.051194668
857,0.05115509
