,obj_value
0,4.330082893371582
1,4.332991600036621
2,4.337799549102783
3,4.339777946472168
4,4.341796875
5,4.3464579582214355
6,4.3476457595825195
7,4.349046230316162
8,4.351743698120117
9,4.353370666503906
10,4.3541669845581055
11,4.3571457862854
12,4.360647201538086
13,4.3627119064331055
14,4.364208221435547
15,4.36425256729126
16,4.364951133728027
17,4.367130279541016
18,4.369304656982422
19,4.37162971496582
20,4.373230457305908
21,4.375942707061768
22,4.378424167633057
23,4.375783443450928
24,4.3785600662231445
25,4.38318395614624
26,4.384395599365234
27,4.384380340576172
28,4.389838695526123
29,4.391808032989502
30,4.393975257873535
31,4.397958755493164
32,4.400453567504883
33,4.403512001037598
34,4.404234886169434
35,4.406010150909424
36,4.411767959594727
37,4.41252326965332
38,4.413167953491211
39,4.414067268371582
40,4.414576053619385
41,4.415248394012451
42,4.41966438293457
43,4.4238739013671875
44,4.431426525115967
45,4.433049201965332
46,4.434886932373047
47,4.436404228210449
48,4.437812805175781
49,4.440926551818848
50,4.441361427307129
51,4.442327976226807
52,4.444540023803711
53,4.445001602172852
54,4.452544689178467
55,4.456580638885498
56,4.458275318145752
57,4.460079669952393
58,4.459196090698242
59,4.459724426269531
60,4.465120315551758
61,4.46660852432251
62,4.468275547027588
63,4.470458030700684
64,4.472408294677734
65,4.474827766418457
66,4.4780683517456055
67,4.479107856750488
68,4.481154918670654
69,4.482074737548828
70,4.48361349105835
71,4.484760284423828
72,4.486185550689697
73,4.487881660461426
74,4.4901628494262695
75,4.491802215576172
76,4.497312545776367
77,4.497845649719238
78,4.49965763092041
79,4.5024895668029785
80,4.505537033081055
81,4.509516716003418
82,4.51527214050293
83,4.516593933105469
84,4.521227836608887
85,4.521498680114746
86,4.523037433624268
87,4.5246806144714355
88,4.529514312744141
89,4.531118392944336
90,4.532138347625732
91,4.538642406463623
92,4.537541389465332
93,4.540637493133545
94,4.545757293701172
95,4.547056198120117
96,4.548338413238525
97,4.5482683181762695
98,4.553027153015137
99,4.554067611694336
100,4.555913925170898
101,4.555471420288086
102,4.558319091796875
103,4.559784889221191
104,4.561863899230957
105,4.565009593963623
106,4.566432476043701
107,4.571903228759766
108,4.573568820953369
109,4.573263168334961
110,4.574436664581299
111,4.5752482414245605
112,4.577414512634277
113,4.578632354736328
114,4.579201698303223
115,4.58213996887207
116,4.5850019454956055
117,4.58608341217041
118,4.588549613952637
119,4.596502304077148
120,4.597484111785889
121,4.596321105957031
122,4.597874164581299
123,4.600426197052002
124,4.6009650230407715
125,4.604343891143799
126,4.606550693511963
127,4.608174800872803
128,4.611698150634766
129,4.613243579864502
130,4.6156535148620605
131,4.6155290603637695
132,4.617210865020752
133,4.616995811462402
134,4.619446754455566
135,4.620326519012451
136,4.619848251342773
137,4.617819786071777
138,4.619094371795654
139,4.62042760848999
140,4.621569633483887
141,4.623290061950684
142,4.627548694610596
143,4.628591060638428
144,4.632593154907227
145,4.6348772048950195
146,4.636325836181641
147,4.636198997497559
148,4.638166427612305
149,4.642091274261475
150,4.642627716064453
151,4.645016193389893
152,4.646112442016602
153,4.648962497711182
154,4.652049541473389
155,4.655267715454102
156,4.6596856117248535
157,4.660562038421631
158,4.66163969039917
159,4.663229942321777
160,4.664609432220459
161,4.6674089431762695
162,4.66737699508667
163,4.666929244995117
164,4.66339635848999
165,4.665907382965088
166,4.667413711547852
167,4.67255973815918
168,4.6757493019104
169,4.677448272705078
170,4.677785396575928
171,4.680006504058838
172,4.681117534637451
173,4.6835174560546875
174,4.686081409454346
175,4.685253620147705
176,4.687198162078857
177,4.688093185424805
178,4.690438270568848
179,4.692890167236328
180,4.693722724914551
181,4.698951721191406
182,4.701263904571533
183,4.704181671142578
184,4.706117630004883
185,4.707042217254639
186,4.709866046905518
187,4.712924957275391
188,4.715976238250732
189,4.717551231384277
190,4.718807697296143
191,4.717602729797363
192,4.721245288848877
193,4.724557876586914
194,4.7256693840026855
195,4.730177879333496
196,4.729780197143555
197,4.733376979827881
198,4.73372745513916
199,4.733654022216797
200,4.735801696777344
201,4.741762638092041
202,4.740833282470703
203,4.741825103759766
204,4.744015693664551
205,4.745326519012451
206,4.746312141418457
207,4.746992111206055
208,4.7472686767578125
209,4.750336647033691
210,4.749129295349121
211,4.7498650550842285
212,4.750510215759277
213,4.7525739669799805
214,4.759033679962158
215,4.761164665222168
216,4.765754699707031
217,4.766801357269287
218,4.768852233886719
219,4.771595001220703
220,4.772891998291016
221,4.773807048797607
222,4.784326076507568
223,4.786156177520752
224,4.787563800811768
225,4.785119533538818
226,4.786704063415527
227,4.787630081176758
228,4.790251731872559
229,4.794736385345459
230,4.794695854187012
231,4.793930530548096
232,4.796297550201416
233,4.799127578735352
234,4.8004045486450195
235,4.802065849304199
236,4.805771350860596
237,4.806930065155029
238,4.808480739593506
239,4.809933185577393
240,4.808558464050293
241,4.81080436706543
242,4.810781478881836
243,4.809271812438965
244,4.811723709106445
245,4.814881324768066
246,4.81787109375
247,4.820018291473389
248,4.8227219581604
249,4.824504852294922
250,4.825639724731445
251,4.827986717224121
252,4.829187870025635
253,4.831027030944824
254,4.8322343826293945
255,4.833661079406738
256,4.839125633239746
257,4.841484069824219
258,4.841383934020996
259,4.840137481689453
260,4.840738773345947
261,4.842344284057617
262,4.843747615814209
263,4.842748641967773
264,4.8437347412109375
265,4.846080780029297
266,4.847589492797852
267,4.850131034851074
268,4.849825859069824
269,4.849528789520264
270,4.852069854736328
271,4.856853008270264
272,4.861086845397949
273,4.862302780151367
274,4.861078262329102
275,4.862601280212402
276,4.864147663116455
277,4.865375995635986
278,4.866976737976074
279,4.868032455444336
280,4.869739532470703
281,4.870627403259277
282,4.8714752197265625
283,4.873262405395508
284,4.87422513961792
285,4.876408100128174
286,4.880067825317383
287,4.8822245597839355
288,4.883131504058838
289,4.884205341339111
290,4.885809898376465
291,4.892358779907227
292,4.893726348876953
293,4.896390914916992
294,4.898752689361572
295,4.901238918304443
296,4.901195526123047
297,4.902524948120117
298,4.903666019439697
299,4.904542922973633
300,4.9080400466918945
301,4.912373065948486
302,4.912888526916504
303,4.915274620056152
304,4.917630672454834
305,4.919657230377197
306,4.923046588897705
307,4.924047946929932
308,4.929266929626465
309,4.931337356567383
310,4.93470573425293
311,4.934579849243164
312,4.934336185455322
313,4.934220790863037
314,4.9351606369018555
315,4.935199737548828
316,4.938806533813477
317,4.940613269805908
318,4.943661212921143
319,4.943946361541748
320,4.943498611450195
321,4.945496559143066
322,4.946805000305176
323,4.951510429382324
324,4.9509358406066895
325,4.952751636505127
326,4.9561662673950195
327,4.958650588989258
328,4.958324909210205
329,4.960916519165039
330,4.962048530578613
331,4.965485095977783
332,4.966385364532471
333,4.968788146972656
334,4.9700117111206055
335,4.971172332763672
336,4.974557399749756
337,4.977235794067383
338,4.9783830642700195
339,4.9806108474731445
340,4.982139587402344
341,4.9841389656066895
342,4.984676361083984
343,4.984795570373535
344,4.988152027130127
345,4.990882396697998
346,4.993360996246338
347,4.99739933013916
348,5.000122547149658
349,5.001650810241699
350,5.003490447998047
351,5.008881092071533
352,5.009716510772705
353,5.011061191558838
354,5.012099266052246
355,5.018711566925049
356,5.018716812133789
357,5.018772125244141
358,5.0214457511901855
359,5.0232462882995605
360,5.025712013244629
361,5.028361797332764
362,5.030212879180908
363,5.032838821411133
364,5.035042762756348
365,5.034609794616699
366,5.037858486175537
367,5.041866779327393
368,5.04167366027832
369,5.044147491455078
370,5.044302463531494
371,5.045039653778076
372,5.048803329467773
373,5.050616264343262
374,5.048298358917236
375,5.050690650939941
376,5.051599979400635
377,5.051479816436768
378,5.049288272857666
379,5.053620338439941
380,5.055684566497803
381,5.057368755340576
382,5.0592474937438965
383,5.059395790100098
384,5.062677383422852
385,5.064734935760498
386,5.066824436187744
387,5.0691375732421875
388,5.0694580078125
389,5.071339130401611
390,5.0733795166015625
391,5.0739240646362305
392,5.073182106018066
393,5.074810981750488
394,5.080203056335449
395,5.084113121032715
396,5.085216522216797
397,5.08764123916626
398,5.089722633361816
399,5.09055233001709
400,5.090545177459717
401,5.094267845153809
402,5.099110126495361
403,5.102079391479492
404,5.10477876663208
405,5.107825756072998
406,5.1071343421936035
407,5.10930871963501
408,5.110215187072754
409,5.112791061401367
410,5.114281177520752
411,5.11924934387207
412,5.120463848114014
413,5.1203484535217285
414,5.1207685470581055
415,5.123196601867676
416,5.1238694190979
417,5.125777244567871
418,5.124566555023193
419,5.125267028808594
420,5.1279377937316895
421,5.128571510314941
422,5.128908157348633
423,5.1314826011657715
424,5.141365051269531
425,5.144809246063232
426,5.146245002746582
427,5.149387359619141
428,5.149774074554443
429,5.1492462158203125
430,5.149930000305176
431,5.149722099304199
432,5.15062141418457
433,5.150266647338867
434,5.152187824249268
435,5.154726028442383
436,5.154819965362549
437,5.159535884857178
438,5.159330368041992
439,5.163983345031738
440,5.165591716766357
441,5.167701244354248
442,5.172821521759033
443,5.1730637550354
444,5.174059867858887
445,5.174529075622559
446,5.176739692687988
447,5.176571846008301
448,5.177812099456787
449,5.180599212646484
450,5.182348728179932
451,5.183940410614014
452,5.185078144073486
453,5.187696933746338
454,5.189154148101807
455,5.190610885620117
456,5.191398620605469
457,5.19624662399292
458,5.191781997680664
459,5.1922478675842285
460,5.193221092224121
461,5.193060874938965
462,5.196055889129639
463,5.198671817779541
464,5.199062824249268
465,5.2047505378723145
466,5.205695152282715
467,5.209877967834473
468,5.212446689605713
469,5.214130401611328
470,5.216824531555176
471,5.218588829040527
472,5.221095085144043
473,5.22156286239624
474,5.222554683685303
475,5.225212574005127
476,5.2256951332092285
477,5.227715492248535
478,5.23015832901001
479,5.23129940032959
