,obj_value
122,tensor(0.0176)
123,tensor(0.0104)
124,tensor(0.0113)
125,tensor(0.0119)
126,tensor(0.0105)
127,tensor(0.0107)
128,tensor(0.0129)
129,tensor(0.0086)
130,tensor(0.0084)
131,tensor(0.0084)
132,tensor(0.0106)
133,tensor(0.0121)
134,tensor(0.0080)
135,tensor(0.0105)
136,tensor(0.0120)
137,tensor(0.0126)
138,tensor(0.0109)
139,tensor(0.0142)
140,tensor(0.0109)
141,tensor(0.0128)
142,tensor(0.0131)
143,tensor(0.0123)
144,tensor(0.0107)
145,tensor(0.0113)
146,tensor(0.0114)
147,tensor(0.0099)
148,tensor(0.0146)
149,tensor(0.0165)
150,tensor(0.0158)
151,tensor(0.0184)
152,tensor(0.0188)
153,tensor(0.0169)
154,tensor(0.0163)
155,tensor(0.0158)
156,tensor(0.0179)
157,tensor(0.0173)
158,tensor(0.0144)
159,tensor(0.0183)
160,tensor(0.0144)
161,tensor(0.0200)
162,tensor(0.0144)
163,tensor(0.0168)
164,tensor(0.0189)
165,tensor(0.0194)
166,tensor(0.0167)
167,tensor(0.0185)
168,tensor(0.0166)
169,tensor(0.0193)
170,tensor(0.0241)
171,tensor(0.0204)
172,tensor(0.0184)
173,tensor(0.0214)
174,tensor(0.0263)
175,tensor(0.0272)
176,tensor(0.0281)
177,tensor(0.0255)
178,tensor(0.0279)
179,tensor(0.0302)
180,tensor(0.0285)
181,tensor(0.0308)
182,tensor(0.0243)
183,tensor(0.0231)
184,tensor(0.0309)
185,tensor(0.0317)
186,tensor(0.0347)
187,tensor(0.0315)
188,tensor(0.0313)
189,tensor(0.0369)
190,tensor(0.0388)
191,tensor(0.0370)
192,tensor(0.0354)
193,tensor(0.0323)
194,tensor(0.0375)
195,tensor(0.0360)
196,tensor(0.0394)
197,tensor(0.0375)
198,tensor(0.0331)
199,tensor(0.0333)
200,tensor(0.0381)
201,tensor(0.0378)
202,tensor(0.0424)
203,tensor(0.0394)
204,tensor(0.0447)
205,tensor(0.0463)
206,tensor(0.0399)
207,tensor(0.0348)
208,tensor(0.0348)
209,tensor(0.0386)
210,tensor(0.0400)
211,tensor(0.0395)
212,tensor(0.0350)
213,tensor(0.0319)
214,tensor(0.0340)
215,tensor(0.0355)
216,tensor(0.0325)
217,tensor(0.0341)
218,tensor(0.0350)
219,tensor(0.0338)
220,tensor(0.0371)
221,tensor(0.0324)
222,tensor(0.0364)
223,tensor(0.0370)
224,tensor(0.0316)
225,tensor(0.0337)
226,tensor(0.0352)
227,tensor(0.0315)
228,tensor(0.0298)
229,tensor(0.0180)
230,tensor(0.0285)
231,tensor(0.0224)
232,tensor(0.0306)
233,tensor(0.0244)
234,tensor(0.0248)
235,tensor(0.0268)
236,tensor(0.0279)
237,tensor(0.0244)
238,tensor(0.0289)
239,tensor(0.0214)
240,tensor(0.0254)
241,tensor(0.0281)
242,tensor(0.0283)
243,tensor(0.0251)
244,tensor(0.0258)
245,tensor(0.0258)
246,tensor(0.0293)
247,tensor(0.0292)
248,tensor(0.0289)
249,tensor(0.0306)
250,tensor(0.0278)
251,tensor(0.0285)
252,tensor(0.0266)
253,tensor(0.0313)
254,tensor(0.0294)
255,tensor(0.0257)
256,tensor(0.0272)
257,tensor(0.0232)
258,tensor(0.0270)
259,tensor(0.0211)
260,tensor(0.0273)
261,tensor(0.0248)
262,tensor(0.0223)
263,tensor(0.0214)
264,tensor(0.0246)
265,tensor(0.0223)
266,tensor(0.0226)
267,tensor(0.0221)
268,tensor(0.0213)
269,tensor(0.0237)
270,tensor(0.0283)
271,tensor(0.0268)
272,tensor(0.0290)
273,tensor(0.0244)
274,tensor(0.0229)
275,tensor(0.0216)
276,tensor(0.0226)
277,tensor(0.0254)
278,tensor(0.0258)
279,tensor(0.0272)
280,tensor(0.0245)
281,tensor(0.0255)
282,tensor(0.0277)
283,tensor(0.0278)
284,tensor(0.0310)
285,tensor(0.0276)
286,tensor(0.0296)
287,tensor(0.0276)
288,tensor(0.0280)
289,tensor(0.0313)
290,tensor(0.0296)
291,tensor(0.0254)
292,tensor(0.0309)
293,tensor(0.0294)
294,tensor(0.0284)
295,tensor(0.0311)
296,tensor(0.0283)
297,tensor(0.0234)
298,tensor(0.0259)
299,tensor(0.0253)
300,tensor(0.0313)
301,tensor(0.0308)
302,tensor(0.0300)
303,tensor(0.0307)
304,tensor(0.0355)
305,tensor(0.0350)
306,tensor(0.0320)
307,tensor(0.0256)
308,tensor(0.0260)
309,tensor(0.0315)
310,tensor(0.0275)
311,tensor(0.0277)
312,tensor(0.0306)
313,tensor(0.0337)
314,tensor(0.0281)
315,tensor(0.0314)
316,tensor(0.0237)
317,tensor(0.0243)
318,tensor(0.0250)
319,tensor(0.0270)
320,tensor(0.0254)
321,tensor(0.0279)
322,tensor(0.0305)
323,tensor(0.0313)
324,tensor(0.0295)
325,tensor(0.0221)
326,tensor(0.0265)
327,tensor(0.0263)
328,tensor(0.0289)
329,tensor(0.0231)
330,tensor(0.0243)
331,tensor(0.0283)
332,tensor(0.0269)
333,tensor(0.0261)
334,tensor(0.0296)
335,tensor(0.0315)
336,tensor(0.0275)
337,tensor(0.0273)
338,tensor(0.0296)
339,tensor(0.0280)
340,tensor(0.0278)
341,tensor(0.0304)
342,tensor(0.0287)
343,tensor(0.0261)
344,tensor(0.0273)
345,tensor(0.0239)
346,tensor(0.0204)
347,tensor(0.0201)
348,tensor(0.0193)
349,tensor(0.0171)
350,tensor(0.0176)
351,tensor(0.0172)
352,tensor(0.0200)
353,tensor(0.0191)
354,tensor(0.0206)
355,tensor(0.0224)
356,tensor(0.0207)
357,tensor(0.0218)
358,tensor(0.0206)
359,tensor(0.0194)
360,tensor(0.0206)
361,tensor(0.0248)
362,tensor(0.0231)
363,tensor(0.0228)
364,tensor(0.0265)
365,tensor(0.0256)
366,tensor(0.0300)
367,tensor(0.0344)
368,tensor(0.0323)
369,tensor(0.0398)
370,tensor(0.0378)
371,tensor(0.0445)
372,tensor(0.0422)
373,tensor(0.0421)
374,tensor(0.0371)
375,tensor(0.0428)
376,tensor(0.0475)
377,tensor(0.0447)
378,tensor(0.0440)
379,tensor(0.0403)
380,tensor(0.0399)
381,tensor(0.0348)
382,tensor(0.0355)
383,tensor(0.0306)
384,tensor(0.0337)
385,tensor(0.0279)
386,tensor(0.0311)
387,tensor(0.0286)
388,tensor(0.0320)
389,tensor(0.0286)
390,tensor(0.0283)
391,tensor(0.0310)
392,tensor(0.0297)
393,tensor(0.0309)
394,tensor(0.0258)
395,tensor(0.0275)
396,tensor(0.0301)
397,tensor(0.0255)
398,tensor(0.0296)
399,tensor(0.0283)
400,tensor(0.0271)
401,tensor(0.0313)
402,tensor(0.0289)
403,tensor(0.0316)
404,tensor(0.0294)
405,tensor(0.0319)
406,tensor(0.0374)
407,tensor(0.0366)
408,tensor(0.0375)
409,tensor(0.0388)
410,tensor(0.0364)
411,tensor(0.0372)
412,tensor(0.0364)
413,tensor(0.0415)
414,tensor(0.0382)
415,tensor(0.0369)
416,tensor(0.0420)
417,tensor(0.0408)
418,tensor(0.0416)
419,tensor(0.0374)
420,tensor(0.0356)
421,tensor(0.0342)
422,tensor(0.0370)
423,tensor(0.0335)
424,tensor(0.0330)
425,tensor(0.0354)
426,tensor(0.0362)
427,tensor(0.0345)
428,tensor(0.0335)
429,tensor(0.0345)
430,tensor(0.0358)
431,tensor(0.0332)
432,tensor(0.0329)
433,tensor(0.0347)
434,tensor(0.0333)
435,tensor(0.0377)
436,tensor(0.0370)
437,tensor(0.0357)
438,tensor(0.0374)
439,tensor(0.0371)
440,tensor(0.0363)
441,tensor(0.0360)
442,tensor(0.0332)
443,tensor(0.0350)
444,tensor(0.0351)
445,tensor(0.0345)
446,tensor(0.0351)
447,tensor(0.0307)
448,tensor(0.0329)
449,tensor(0.0335)
450,tensor(0.0326)
451,tensor(0.0287)
452,tensor(0.0277)
453,tensor(0.0287)
454,tensor(0.0266)
455,tensor(0.0272)
456,tensor(0.0243)
457,tensor(0.0244)
458,tensor(0.0305)
459,tensor(0.0311)
460,tensor(0.0299)
461,tensor(0.0231)
462,tensor(0.0249)
463,tensor(0.0254)
464,tensor(0.0256)
465,tensor(0.0242)
466,tensor(0.0248)
467,tensor(0.0210)
468,tensor(0.0206)
469,tensor(0.0187)
470,tensor(0.0172)
471,tensor(0.0188)
472,tensor(0.0180)
473,tensor(0.0176)
474,tensor(0.0214)
475,tensor(0.0237)
476,tensor(0.0236)
477,tensor(0.0191)
478,tensor(0.0238)
479,tensor(0.0218)
480,tensor(0.0243)
481,tensor(0.0221)
482,tensor(0.0230)
483,tensor(0.0188)
484,tensor(0.0191)
485,tensor(0.0231)
486,tensor(0.0224)
487,tensor(0.0208)
488,tensor(0.0200)
489,tensor(0.0207)
490,tensor(0.0222)
491,tensor(0.0237)
492,tensor(0.0212)
493,tensor(0.0220)
494,tensor(0.0271)
495,tensor(0.0210)
496,tensor(0.0221)
497,tensor(0.0218)
498,tensor(0.0172)
499,tensor(0.0195)
500,tensor(0.0211)
501,tensor(0.0208)
502,tensor(0.0220)
503,tensor(0.0194)
504,tensor(0.0210)
505,tensor(0.0203)
506,tensor(0.0222)
507,tensor(0.0237)
508,tensor(0.0225)
509,tensor(0.0201)
510,tensor(0.0246)
511,tensor(0.0187)
512,tensor(0.0232)
513,tensor(0.0248)
514,tensor(0.0206)
515,tensor(0.0231)
516,tensor(0.0240)
517,tensor(0.0255)
518,tensor(0.0256)
519,tensor(0.0262)
520,tensor(0.0279)
521,tensor(0.0284)
522,tensor(0.0283)
523,tensor(0.0240)
524,tensor(0.0258)
525,tensor(0.0253)
526,tensor(0.0243)
527,tensor(0.0281)
528,tensor(0.0282)
529,tensor(0.0242)
530,tensor(0.0274)
531,tensor(0.0245)
532,tensor(0.0258)
533,tensor(0.0244)
534,tensor(0.0199)
535,tensor(0.0196)
536,tensor(0.0266)
537,tensor(0.0217)
538,tensor(0.0229)
539,tensor(0.0237)
540,tensor(0.0217)
541,tensor(0.0214)
542,tensor(0.0237)
543,tensor(0.0213)
544,tensor(0.0212)
545,tensor(0.0212)
546,tensor(0.0214)
547,tensor(0.0225)
548,tensor(0.0206)
549,tensor(0.0221)
550,tensor(0.0212)
551,tensor(0.0237)
552,tensor(0.0230)
553,tensor(0.0208)
554,tensor(0.0208)
555,tensor(0.0209)
556,tensor(0.0220)
557,tensor(0.0198)
558,tensor(0.0222)
559,tensor(0.0241)
560,tensor(0.0223)
561,tensor(0.0219)
562,tensor(0.0228)
563,tensor(0.0239)
564,tensor(0.0256)
565,tensor(0.0253)
566,tensor(0.0264)
567,tensor(0.0284)
568,tensor(0.0278)
569,tensor(0.0275)
570,tensor(0.0255)
571,tensor(0.0288)
572,tensor(0.0286)
573,tensor(0.0277)
574,tensor(0.0284)
575,tensor(0.0274)
576,tensor(0.0304)
577,tensor(0.0271)
578,tensor(0.0277)
579,tensor(0.0275)
580,tensor(0.0258)
581,tensor(0.0252)
582,tensor(0.0262)
583,tensor(0.0268)
584,tensor(0.0274)
585,tensor(0.0240)
586,tensor(0.0254)
587,tensor(0.0253)
588,tensor(0.0264)
589,tensor(0.0269)
590,tensor(0.0270)
591,tensor(0.0265)
592,tensor(0.0271)
593,tensor(0.0301)
594,tensor(0.0301)
595,tensor(0.0289)
596,tensor(0.0324)
597,tensor(0.0307)
598,tensor(0.0301)
599,tensor(0.0316)
600,tensor(0.0315)
601,tensor(0.0307)
602,tensor(0.0320)
603,tensor(0.0334)
604,tensor(0.0311)
605,tensor(0.0304)
606,tensor(0.0318)
607,tensor(0.0309)
608,tensor(0.0300)
609,tensor(0.0276)
610,tensor(0.0311)
611,tensor(0.0302)
612,tensor(0.0261)
613,tensor(0.0296)
614,tensor(0.0324)
615,tensor(0.0307)
616,tensor(0.0302)
617,tensor(0.0319)
618,tensor(0.0368)
619,tensor(0.0347)
620,tensor(0.0334)
621,tensor(0.0368)
622,tensor(0.0385)
623,tensor(0.0352)
624,tensor(0.0389)
625,tensor(0.0366)
626,tensor(0.0361)
627,tensor(0.0332)
628,tensor(0.0383)
629,tensor(0.0348)
630,tensor(0.0369)
631,tensor(0.0386)
632,tensor(0.0360)
633,tensor(0.0347)
634,tensor(0.0333)
635,tensor(0.0364)
636,tensor(0.0361)
637,tensor(0.0325)
638,tensor(0.0368)
639,tensor(0.0332)
640,tensor(0.0351)
641,tensor(0.0361)
642,tensor(0.0294)
643,tensor(0.0325)
644,tensor(0.0308)
645,tensor(0.0333)
646,tensor(0.0329)
647,tensor(0.0313)
648,tensor(0.0347)
649,tensor(0.0288)
650,tensor(0.0310)
651,tensor(0.0329)
652,tensor(0.0335)
653,tensor(0.0297)
654,tensor(0.0316)
655,tensor(0.0292)
656,tensor(0.0298)
657,tensor(0.0298)
658,tensor(0.0306)
659,tensor(0.0309)
660,tensor(0.0328)
661,tensor(0.0346)
662,tensor(0.0327)
663,tensor(0.0361)
664,tensor(0.0314)
665,tensor(0.0352)
666,tensor(0.0349)
667,tensor(0.0363)
668,tensor(0.0346)
669,tensor(0.0355)
670,tensor(0.0353)
671,tensor(0.0378)
672,tensor(0.0355)
673,tensor(0.0365)
674,tensor(0.0357)
675,tensor(0.0379)
676,tensor(0.0375)
677,tensor(0.0396)
678,tensor(0.0369)
679,tensor(0.0355)
680,tensor(0.0374)
681,tensor(0.0363)
682,tensor(0.0367)
683,tensor(0.0338)
684,tensor(0.0372)
685,tensor(0.0366)
686,tensor(0.0363)
687,tensor(0.0367)
688,tensor(0.0364)
689,tensor(0.0370)
690,tensor(0.0342)
691,tensor(0.0386)
692,tensor(0.0381)
693,tensor(0.0386)
694,tensor(0.0395)
695,tensor(0.0389)
696,tensor(0.0384)
697,tensor(0.0383)
698,tensor(0.0343)
699,tensor(0.0339)
700,tensor(0.0346)
701,tensor(0.0359)
702,tensor(0.0368)
703,tensor(0.0360)
704,tensor(0.0336)
705,tensor(0.0380)
706,tensor(0.0375)
707,tensor(0.0352)
708,tensor(0.0351)
709,tensor(0.0330)
710,tensor(0.0369)
711,tensor(0.0351)
712,tensor(0.0338)
713,tensor(0.0351)
714,tensor(0.0354)
715,tensor(0.0371)
716,tensor(0.0352)
717,tensor(0.0362)
718,tensor(0.0319)
719,tensor(0.0306)
720,tensor(0.0325)
721,tensor(0.0350)
722,tensor(0.0371)
723,tensor(0.0347)
724,tensor(0.0330)
725,tensor(0.0340)
726,tensor(0.0343)
727,tensor(0.0342)
728,tensor(0.0337)
729,tensor(0.0343)
730,tensor(0.0361)
731,tensor(0.0352)
732,tensor(0.0337)
733,tensor(0.0352)
734,tensor(0.0335)
735,tensor(0.0373)
736,tensor(0.0357)
737,tensor(0.0381)
738,tensor(0.0386)
739,tensor(0.0407)
740,tensor(0.0378)
741,tensor(0.0405)
742,tensor(0.0376)
743,tensor(0.0418)
744,tensor(0.0438)
745,tensor(0.0441)
746,tensor(0.0439)
747,tensor(0.0403)
748,tensor(0.0445)
749,tensor(0.0401)
750,tensor(0.0407)
751,tensor(0.0403)
752,tensor(0.0432)
753,tensor(0.0419)
754,tensor(0.0418)
755,tensor(0.0423)
756,tensor(0.0457)
757,tensor(0.0430)
758,tensor(0.0424)
759,tensor(0.0422)
760,tensor(0.0425)
761,tensor(0.0422)
762,tensor(0.0401)
763,tensor(0.0432)
764,tensor(0.0426)
765,tensor(0.0426)
766,tensor(0.0413)
767,tensor(0.0413)
768,tensor(0.0429)
769,tensor(0.0410)
770,tensor(0.0433)
771,tensor(0.0411)
772,tensor(0.0376)
773,tensor(0.0366)
774,tensor(0.0414)
775,tensor(0.0404)
776,tensor(0.0388)
777,tensor(0.0424)
778,tensor(0.0424)
779,tensor(0.0433)
780,tensor(0.0414)
781,tensor(0.0413)
782,tensor(0.0394)
783,tensor(0.0405)
784,tensor(0.0412)
785,tensor(0.0435)
786,tensor(0.0418)
787,tensor(0.0403)
788,tensor(0.0431)
789,tensor(0.0413)
790,tensor(0.0440)
791,tensor(0.0418)
792,tensor(0.0411)
793,tensor(0.0415)
794,tensor(0.0408)
795,tensor(0.0408)
796,tensor(0.0387)
797,tensor(0.0416)
798,tensor(0.0463)
799,tensor(0.0420)
800,tensor(0.0399)
801,tensor(0.0397)
802,tensor(0.0406)
803,tensor(0.0393)
804,tensor(0.0428)
805,tensor(0.0419)
806,tensor(0.0405)
807,tensor(0.0432)
808,tensor(0.0407)
809,tensor(0.0409)
810,tensor(0.0427)
811,tensor(0.0433)
812,tensor(0.0420)
813,tensor(0.0421)
814,tensor(0.0439)
815,tensor(0.0487)
816,tensor(0.0427)
817,tensor(0.0420)
818,tensor(0.0397)
819,tensor(0.0439)
820,tensor(0.0406)
821,tensor(0.0428)
822,tensor(0.0401)
823,tensor(0.0409)
824,tensor(0.0432)
825,tensor(0.0401)
826,tensor(0.0383)
827,tensor(0.0411)
828,tensor(0.0367)
829,tensor(0.0409)
830,tensor(0.0447)
831,tensor(0.0435)
832,tensor(0.0418)
833,tensor(0.0380)
834,tensor(0.0444)
835,tensor(0.0425)
836,tensor(0.0429)
837,tensor(0.0429)
838,tensor(0.0399)
839,tensor(0.0425)
840,tensor(0.0419)
841,tensor(0.0433)
842,tensor(0.0418)
843,tensor(0.0424)
844,tensor(0.0389)
845,tensor(0.0420)
846,tensor(0.0423)
847,tensor(0.0425)
848,tensor(0.0422)
849,tensor(0.0414)
850,tensor(0.0440)
851,tensor(0.0459)
852,tensor(0.0446)
853,tensor(0.0426)
854,tensor(0.0442)
855,tensor(0.0452)
856,tensor(0.0431)
857,tensor(0.0424)
858,tensor(0.0420)
859,tensor(0.0417)
860,tensor(0.0418)
861,tensor(0.0442)
862,tensor(0.0377)
863,tensor(0.0406)
864,tensor(0.0414)
865,tensor(0.0448)
866,tensor(0.0464)
867,tensor(0.0468)
868,tensor(0.0478)
869,tensor(0.0436)
870,tensor(0.0443)
871,tensor(0.0424)
872,tensor(0.0433)
873,tensor(0.0418)
874,tensor(0.0385)
875,tensor(0.0397)
876,tensor(0.0413)
877,tensor(0.0425)
878,tensor(0.0427)
879,tensor(0.0416)
880,tensor(0.0353)
881,tensor(0.0372)
882,tensor(0.0388)
883,tensor(0.0403)
884,tensor(0.0414)
885,tensor(0.0372)
886,tensor(0.0362)
887,tensor(0.0418)
888,tensor(0.0429)
889,tensor(0.0414)
890,tensor(0.0375)
891,tensor(0.0370)
892,tensor(0.0385)
893,tensor(0.0395)
894,tensor(0.0394)
895,tensor(0.0449)
896,tensor(0.0389)
897,tensor(0.0416)
898,tensor(0.0397)
899,tensor(0.0376)
900,tensor(0.0418)
901,tensor(0.0417)
902,tensor(0.0410)
903,tensor(0.0384)
904,tensor(0.0379)
905,tensor(0.0379)
906,tensor(0.0401)
907,tensor(0.0371)
908,tensor(0.0400)
909,tensor(0.0356)
910,tensor(0.0395)
911,tensor(0.0418)
912,tensor(0.0414)
913,tensor(0.0398)
914,tensor(0.0419)
915,tensor(0.0385)
916,tensor(0.0394)
917,tensor(0.0416)
918,tensor(0.0345)
919,tensor(0.0378)
920,tensor(0.0392)
921,tensor(0.0399)
922,tensor(0.0376)
923,tensor(0.0392)
924,tensor(0.0400)
925,tensor(0.0407)
926,tensor(0.0381)
927,tensor(0.0385)
928,tensor(0.0422)
929,tensor(0.0423)
930,tensor(0.0380)
931,tensor(0.0396)
932,tensor(0.0370)
933,tensor(0.0406)
934,tensor(0.0404)
935,tensor(0.0415)
936,tensor(0.0378)
937,tensor(0.0403)
938,tensor(0.0385)
939,tensor(0.0380)
940,tensor(0.0397)
941,tensor(0.0401)
942,tensor(0.0418)
943,tensor(0.0421)
944,tensor(0.0393)
945,tensor(0.0425)
946,tensor(0.0392)
947,tensor(0.0380)
948,tensor(0.0372)
949,tensor(0.0398)
950,tensor(0.0397)
951,tensor(0.0395)
952,tensor(0.0380)
953,tensor(0.0380)
954,tensor(0.0391)
955,tensor(0.0389)
956,tensor(0.0398)
957,tensor(0.0388)
958,tensor(0.0439)
959,tensor(0.0422)
960,tensor(0.0411)
961,tensor(0.0385)
962,tensor(0.0401)
963,tensor(0.0417)
964,tensor(0.0406)
965,tensor(0.0421)
966,tensor(0.0382)
967,tensor(0.0420)
968,tensor(0.0382)
969,tensor(0.0437)
970,tensor(0.0388)
971,tensor(0.0406)
972,tensor(0.0426)
973,tensor(0.0410)
974,tensor(0.0412)
975,tensor(0.0392)
976,tensor(0.0374)
977,tensor(0.0430)
978,tensor(0.0413)
979,tensor(0.0413)
980,tensor(0.0402)
981,tensor(0.0394)
982,tensor(0.0426)
983,tensor(0.0393)
984,tensor(0.0415)
985,tensor(0.0424)
986,tensor(0.0409)
987,tensor(0.0430)
988,tensor(0.0391)
989,tensor(0.0401)
990,tensor(0.0420)
991,tensor(0.0419)
992,tensor(0.0397)
993,tensor(0.0457)
994,tensor(0.0395)
995,tensor(0.0405)
996,tensor(0.0403)
997,tensor(0.0437)
998,tensor(0.0441)
999,tensor(0.0423)
