,obj_value
0,0.002065881333074948
1,0.004124100147613774
2,0.004905203520046086
3,0.0037305905325375477
4,0.0043606137575080695
5,0.01694959911232008
6,0.014611601132943797
7,0.023082516403803766
8,0.022655055735597784
9,0.028036897066570532
10,0.024344132377969174
11,0.026708604322489116
12,0.02312146755659583
13,0.021989340128373946
14,0.016412116591945747
15,0.01705959863180162
16,0.014828540871338447
17,0.012633740448738884
18,0.012656894246374506
19,0.008388015131834514
20,0.0055663693265861625
21,0.008394005196879384
22,0.007610754159639299
23,0.007780714338612604
24,0.015944619035937357
25,0.017117860755153202
26,0.02188426055418269
27,0.026903057658290486
28,0.029316572556987275
29,0.035000097304038746
30,0.03218721446358064
31,0.027990517541742754
32,0.042652049981772855
33,0.03846316377347936
34,0.036906401483055795
35,0.03568219759011182
36,0.02953412348913176
37,0.03341655437041524
38,0.03155577866275294
39,0.026294947010740977
40,0.028431356849887734
41,0.024091605327898336
42,0.026869652359517993
43,0.02154258998068137
44,0.025864469009108326
45,0.015792893716866985
46,0.019596387680966387
47,0.016045944650747046
48,0.01945214494546299
49,0.023904977850036424
50,0.024783723319785622
51,0.021441886511107455
52,0.023284337549631218
53,0.025439207744922143
54,0.026275090708594462
55,0.026221215118554575
56,0.02743252491643222
57,0.029827582165567357
58,0.03351845070817028
59,0.0324640445371287
60,0.03304571003363499
61,0.0391480110601492
62,0.04836155931430586
63,0.05050438796337353
64,0.04819164179927604
65,0.048273982600289145
66,0.04729136903632725
67,0.025172486212250433
68,0.04435034100542179
69,0.05556969717786586
70,0.061973586463206054
71,0.05392978518024716
72,0.040069121425056586
73,0.04808162298751206
74,0.0446130156611817
75,0.04789412338119714
76,0.03947627142337051
77,0.027848751777900027
78,0.028078048392607968
79,0.028001844485072702
80,0.028898451396440095
81,0.02633465399314172
82,0.03030296375472563
83,0.029188411809371928
84,0.0342540218608649
85,0.03937239222612998
86,0.044638408339876534
87,0.026070297232736017
88,0.025910469702171923
89,0.02568051520188419
90,0.023569051220260206
91,0.029989470980065214
92,0.03179622508826441
93,0.044155440447190664
94,0.04434729116432834
95,0.038876228925416534
96,0.03942420360515797
97,0.04070223222153224
98,0.04485152974388207
99,0.03916901979744569
100,0.044747159271810055
101,0.04081747631527932
102,0.03629999548548746
103,0.03505245759593212
104,0.031730356678682625
105,0.03670829865235259
106,0.03484154723466926
107,0.029419964109884233
108,0.033557769419252814
109,0.03873936923984811
110,0.041454370062704804
111,0.04208143592059077
112,0.03215819761872751
113,0.0376919862242735
114,0.03527709841805304
115,0.041746698842805685
116,0.041897687092817826
117,0.0504917533544722
118,0.03756998804469802
119,0.03233193879932017
120,0.036416344748670504
121,0.039840376562847446
122,0.06569382548350688
123,0.04767670944702651
124,0.04026694400988973
125,0.0634474305077175
126,0.06205565573924687
127,0.07972890859400739
128,0.09491211951645528
129,0.10323726572917913
130,0.10275869135145133
131,0.10230587091557464
132,0.10969257443830127
133,0.10816696636502776
134,0.12336387671859761
135,0.12886182199907648
136,0.1292445064656631
137,0.12677946258734885
138,0.12458108920555322
139,0.12506765486077764
140,0.11941994311958748
141,0.12787976175248073
142,0.09817374641595311
143,0.09977060881831079
144,0.09394554981151693
145,0.11531088801529243
146,0.12395950790636245
147,0.13308911524538036
148,0.1306770339656813
149,0.12842348079876498
150,0.1291747632284732
151,0.12961016930591462
152,0.1374520529149148
153,0.11766691596531231
154,0.12519244109898597
155,0.12884384529309045
156,0.12042468733976541
157,0.11931423763874349
158,0.10143344878479166
159,0.09704568606668751
160,0.08693899487930334
161,0.09553406362892858
162,0.11332041483671151
163,0.1133479407483442
164,0.11684934366519517
165,0.10955329124701763
166,0.12556426831381984
167,0.11956706668579642
168,0.12110512636251514
169,0.12581488024986953
170,0.15242011201104155
171,0.15223389964606504
172,0.1601463651633095
173,0.1564832200078552
174,0.16660661320238823
175,0.17122447464324253
176,0.18251203915262249
177,0.18891081863397208
178,0.18688662194028716
179,0.18793838706705923
180,0.18551453772703397
181,0.19003322985848037
182,0.17604954216010693
183,0.18096777464370906
184,0.1779520861233843
185,0.18507708807401357
186,0.17698162395877493
187,0.16755500346759433
188,0.16228708891948695
189,0.16389563092470905
190,0.16405122308873832
191,0.16742181284487145
192,0.16199155736461357
193,0.16944790611600435
194,0.1744184535270188
195,0.1774851294017914
196,0.18155785020452253
197,0.18511172914378093
198,0.1898889915735804
199,0.1824740831030729
200,0.18601439776528927
201,0.1828181007206533
202,0.19149493892841551
203,0.1889703191986225
204,0.19216976597104551
205,0.19146078559065138
206,0.19478693327500096
207,0.20096587645793385
208,0.20011291268201425
209,0.20286098327397006
210,0.20052687113538692
211,0.19947054144775578
212,0.21311130037181947
213,0.20814129145422644
214,0.2089680815643078
215,0.20809019890226743
216,0.22054623375486582
217,0.2227978431085491
218,0.21911524642983338
219,0.21963395931230156
220,0.21777838760470214
221,0.2156098418506982
222,0.21494437226380558
223,0.21284050294682277
224,0.20983645470500178
225,0.22793458582977255
226,0.23075031082542008
227,0.22236062920038968
228,0.2267692545905735
229,0.22225042979200982
230,0.22287893404337034
231,0.21902177470445316
232,0.21793053142296603
233,0.22001821123710386
234,0.21979002782666335
235,0.2212947038659765
236,0.20306946871481646
237,0.21150068341000505
238,0.20094728138034768
239,0.20606530058342898
240,0.21010107332937977
241,0.21516282155634947
242,0.22017620956982942
