,obj_value
0,4.327922344207764
1,4.368210792541504
2,4.3992085456848145
3,4.4228596687316895
4,4.434384346008301
5,4.460190773010254
6,4.46230411529541
7,4.489187717437744
8,4.529826641082764
9,4.534375190734863
10,4.581356048583984
11,4.628596305847168
12,4.681999206542969
13,4.696744918823242
14,4.714718341827393
15,4.7319440841674805
16,4.730713844299316
17,4.747278690338135
18,4.7608819007873535
19,4.7625532150268555
20,4.755151748657227
21,4.761538982391357
22,4.780705451965332
23,4.795558929443359
24,4.791494369506836
25,4.822139263153076
26,4.81563138961792
27,4.804533958435059
28,4.786263942718506
29,4.786766529083252
30,4.781688213348389
31,4.786093711853027
32,4.793416976928711
33,4.807072162628174
34,4.806822776794434
35,4.833449363708496
36,4.842918872833252
37,4.848572731018066
38,4.856792449951172
39,4.863678455352783
40,4.869539737701416
41,4.878725528717041
42,4.8889570236206055
43,4.882274150848389
44,4.891462802886963
45,4.897920608520508
46,4.922189712524414
47,4.92962121963501
48,4.855611324310303
49,4.850796222686768
50,4.806204319000244
51,4.781468868255615
52,4.782929420471191
53,4.793152809143066
54,4.784022331237793
55,4.809507369995117
56,4.802760124206543
57,4.745885848999023
58,4.766481399536133
59,4.788772106170654
60,4.819023609161377
61,4.842130184173584
62,4.872232437133789
63,4.892934322357178
64,4.915467262268066
65,4.91996431350708
66,4.953835487365723
67,4.981986999511719
68,5.023247241973877
69,5.035733699798584
70,5.043854236602783
71,5.05812406539917
72,5.0666117668151855
73,5.035678863525391
74,5.045197486877441
75,5.071471214294434
76,5.064556121826172
77,5.0117034912109375
78,5.020449161529541
79,5.034666061401367
80,5.039312362670898
81,5.060659885406494
82,5.096921920776367
83,5.100261688232422
84,5.09004020690918
85,5.1173624992370605
86,5.126748561859131
87,5.123237609863281
88,5.128813743591309
89,5.120512008666992
90,5.128345012664795
91,5.160897254943848
92,5.145517349243164
93,5.16262149810791
94,5.149895668029785
95,5.189935207366943
96,5.2138671875
97,5.248434066772461
98,5.274551868438721
99,5.271242618560791
100,5.282376289367676
101,5.265835285186768
102,5.290671348571777
103,5.232085227966309
104,5.219757080078125
105,5.198245525360107
106,5.236449718475342
107,5.2070631980896
108,5.204484939575195
109,5.18865966796875
110,5.2400970458984375
111,5.213230609893799
112,5.218553066253662
113,5.236929416656494
114,5.240194797515869
115,5.215281963348389
116,5.202284336090088
117,5.217052459716797
118,5.222579002380371
119,5.215579986572266
120,5.236234188079834
121,5.202639579772949
122,5.229276657104492
123,5.2851152420043945
124,5.339407920837402
125,5.378558158874512
126,5.408101558685303
127,5.3711838722229
128,5.343488693237305
129,5.36229944229126
130,5.386349201202393
131,5.379475116729736
132,5.45880126953125
133,5.494617938995361
134,5.41872501373291
135,5.434534072875977
136,5.441007614135742
137,5.3933234214782715
138,5.411093235015869
139,5.419572830200195
140,5.421314716339111
141,5.444490432739258
142,5.434637069702148
143,5.499307155609131
144,5.504563331604004
145,5.508819103240967
146,5.506392955780029
147,5.468069076538086
148,5.437463283538818
149,5.442271709442139
150,5.4876933097839355
151,5.582127094268799
152,5.598391532897949
153,5.587076187133789
154,5.6200480461120605
155,5.665786266326904
156,5.664310932159424
157,5.6383490562438965
158,5.632844924926758
159,5.6342573165893555
160,5.623575687408447
161,5.632672309875488
162,5.619349479675293
163,5.557568550109863
164,5.6041789054870605
165,5.613424301147461
166,5.645577907562256
167,5.740715980529785
168,5.762826919555664
169,5.734858512878418
170,5.771896839141846
171,5.7735676765441895
172,5.77146577835083
173,5.775317192077637
174,5.7505950927734375
175,5.747150897979736
176,5.726480007171631
177,5.732738494873047
178,5.7674455642700195
179,5.764488220214844
180,5.674753665924072
181,5.642354488372803
182,5.627509117126465
183,5.644810199737549
184,5.695397853851318
185,5.669950008392334
186,5.662229061126709
187,5.660671710968018
188,5.677966117858887
189,5.656330108642578
190,5.666862487792969
191,5.638497352600098
