,obj_value
0,-2.384185791015625e-06
1,0.0002875328063964844
2,0.0009140968322753906
3,0.0010099411010742188
4,0.0016579627990722656
5,0.002213001251220703
6,0.002384185791015625
7,0.00238800048828125
8,0.0019855499267578125
9,0.0021576881408691406
10,0.002094745635986328
11,0.0024309158325195312
12,0.0024261474609375
13,0.003082275390625
14,0.0031347274780273438
15,0.0033206939697265625
16,0.0038280487060546875
17,0.004082202911376953
18,0.004265785217285156
19,0.0042552947998046875
20,0.004487514495849609
21,0.004500389099121094
22,0.004588603973388672
23,0.004360675811767578
24,0.0040149688720703125
25,0.005184650421142578
26,0.004853725433349609
27,0.004178524017333984
28,0.004182338714599609
29,0.004355430603027344
30,0.004471302032470703
31,0.004251956939697266
32,0.004030704498291016
33,0.004010677337646484
34,0.0042667388916015625
35,0.004209041595458984
36,0.004535198211669922
37,0.004666805267333984
38,0.0046939849853515625
39,0.004719257354736328
40,0.004853725433349609
41,0.004802703857421875
42,0.004743099212646484
43,0.004929065704345703
44,0.004946708679199219
45,0.004699230194091797
46,0.004621028900146484
47,0.005504608154296875
48,0.005326271057128906
49,0.0053806304931640625
50,0.005452632904052734
51,0.005786895751953125
52,0.005946159362792969
53,0.006166934967041016
54,0.006309986114501953
55,0.006514549255371094
56,0.005936145782470703
57,0.006293773651123047
58,0.006206512451171875
59,0.006030082702636719
60,0.006573677062988281
61,0.006377696990966797
62,0.0063686370849609375
63,0.006379127502441406
64,0.006247520446777344
65,0.0062122344970703125
66,0.006301403045654297
67,0.006258487701416016
68,0.006391048431396484
69,0.006198883056640625
70,0.005747318267822266
71,0.005695343017578125
72,0.005616188049316406
73,0.0056819915771484375
74,0.005808830261230469
75,0.005871295928955078
76,0.006367206573486328
77,0.006145477294921875
78,0.006068706512451172
79,0.006259918212890625
80,0.006570339202880859
81,0.006682395935058594
82,0.0071125030517578125
83,0.007308006286621094
84,0.007492542266845703
85,0.007436275482177734
86,0.007503986358642578
87,0.007583141326904297
88,0.0076503753662109375
89,0.007603645324707031
90,0.0083160400390625
91,0.008471012115478516
92,0.008603572845458984
93,0.008876800537109375
94,0.009257793426513672
95,0.009234428405761719
96,0.009394168853759766
97,0.0089569091796875
98,0.00913095474243164
99,0.009298324584960938
100,0.009287834167480469
101,0.009150028228759766
102,0.009078025817871094
103,0.009196758270263672
104,0.009150028228759766
105,0.008800506591796875
106,0.00908041000366211
107,0.009426116943359375
108,0.009578227996826172
109,0.009852409362792969
110,0.009905338287353516
111,0.009606361389160156
112,0.009967327117919922
113,0.0101318359375
114,0.010060787200927734
115,0.010637760162353516
116,0.010694503784179688
117,0.010865211486816406
118,0.011293888092041016
119,0.011370658874511719
120,0.011760234832763672
121,0.011809825897216797
122,0.012016773223876953
123,0.01211404800415039
124,0.012712955474853516
125,0.012146949768066406
126,0.012245655059814453
127,0.012324333190917969
128,0.01248788833618164
129,0.012588977813720703
130,0.012575626373291016
131,0.012421131134033203
132,0.012412548065185547
133,0.012088298797607422
134,0.011971473693847656
135,0.011859893798828125
136,0.011777400970458984
137,0.01180887222290039
138,0.012137413024902344
139,0.012715339660644531
140,0.012629508972167969
141,0.012826919555664062
142,0.01282501220703125
143,0.01302194595336914
144,0.013348579406738281
145,0.013354301452636719
146,0.012621879577636719
147,0.012602806091308594
148,0.012740612030029297
149,0.013196468353271484
150,0.013596057891845703
151,0.013640880584716797
152,0.0138702392578125
153,0.014158248901367188
154,0.014203548431396484
155,0.014338016510009766
156,0.014806747436523438
157,0.014459609985351562
158,0.014337539672851562
159,0.014342308044433594
160,0.01420450210571289
161,0.014309883117675781
162,0.014442920684814453
163,0.01441812515258789
164,0.01420450210571289
165,0.014094829559326172
166,0.014028072357177734
167,0.014337539672851562
168,0.0145111083984375
169,0.013887882232666016
170,0.013640403747558594
171,0.013853073120117188
172,0.01367330551147461
173,0.013385295867919922
174,0.013281822204589844
175,0.014102935791015625
176,0.013918876647949219
177,0.013959407806396484
178,0.013988018035888672
179,0.014093399047851562
180,0.01412343978881836
181,0.014037132263183594
182,0.013968944549560547
183,0.014094829559326172
184,0.014585494995117188
185,0.015204429626464844
186,0.015170097351074219
187,0.015054702758789062
188,0.014967918395996094
189,0.015026092529296875
190,0.014461040496826172
191,0.01416158676147461
192,0.01445627212524414
193,0.014341354370117188
194,0.014393329620361328
195,0.013761520385742188
196,0.013582706451416016
197,0.013583183288574219
198,0.013895511627197266
199,0.0135650634765625
200,0.013930797576904297
201,0.0145416259765625
202,0.014276981353759766
203,0.014256954193115234
204,0.013844490051269531
205,0.013918876647949219
206,0.01403045654296875
207,0.014294624328613281
208,0.014141082763671875
209,0.013885021209716797
210,0.013596057891845703
211,0.013608932495117188
212,0.013714313507080078
213,0.013860225677490234
214,0.01394033432006836
215,0.013549327850341797
216,0.0140228271484375
217,0.014009475708007812
218,0.014341354370117188
219,0.014409542083740234
220,0.014431953430175781
221,0.01496744155883789
222,0.014919281005859375
223,0.01502227783203125
224,0.015141487121582031
225,0.014645576477050781
226,0.01468038558959961
227,0.014858245849609375
228,0.014632701873779297
229,0.014868736267089844
230,0.014511585235595703
231,0.014303207397460938
232,0.014653682708740234
233,0.014802932739257812
234,0.01503610610961914
235,0.01506185531616211
236,0.014801979064941406
237,0.014159202575683594
238,0.014064788818359375
239,0.013918399810791016
240,0.013629913330078125
241,0.014332294464111328
242,0.014231204986572266
243,0.014198780059814453
244,0.01435708999633789
245,0.014365196228027344
246,0.014987945556640625
247,0.015277862548828125
248,0.015720844268798828
249,0.015761852264404297
250,0.015601634979248047
251,0.015346527099609375
252,0.015606403350830078
253,0.015700817108154297
254,0.015820026397705078
255,0.01567554473876953
256,0.01582193374633789
257,0.01562356948852539
258,0.015528202056884766
259,0.015316009521484375
260,0.015477657318115234
261,0.015656471252441406
262,0.015793323516845703
263,0.015633106231689453
264,0.015845775604248047
265,0.01636362075805664
266,0.01694774627685547
267,0.016965389251708984
268,0.017220497131347656
269,0.016400814056396484
270,0.016080856323242188
271,0.01625680923461914
272,0.01572132110595703
273,0.01511383056640625
274,0.01484537124633789
275,0.015144824981689453
276,0.015319347381591797
277,0.014848709106445312
278,0.01529836654663086
279,0.01528310775756836
280,0.015439987182617188
281,0.015342235565185547
282,0.015078067779541016
283,0.015061378479003906
284,0.015213966369628906
285,0.015691280364990234
286,0.015815258026123047
287,0.01567983627319336
288,0.016452789306640625
289,0.015766143798828125
290,0.01587200164794922
