,obj_value
0,0.0009681226346351934
1,0.0018017711972797557
2,0.003036454223273921
3,0.004636573639146491
4,0.006101768292379184
5,0.005309057754542934
6,0.005880368230426036
7,0.006516168328183802
8,0.006877984415707417
9,0.0064746182471964175
10,0.008445195311622022
11,0.008103198674163536
12,0.006843842078477103
13,0.00976803440837859
14,0.007752012135197717
15,0.006127542731472424
16,0.0047151178910977976
17,0.005111802673248178
18,0.005503890431909575
19,0.007161077855258213
20,0.009050052371658346
21,0.009242267814681071
22,0.013277366461101892
23,0.013790212460655482
24,0.014421367337411617
25,0.013627092098780658
26,0.01315844780077402
27,0.014780374277234998
28,0.01488817887313676
29,0.01536722936748891
30,0.01700001899967507
31,0.016332723452823217
32,0.01733618961729899
33,0.015350413871132673
34,0.01411897296426634
35,0.0141938986228336
36,0.012982845941218457
37,0.013588149957603157
38,0.01165300101552269
39,0.010031090781501106
40,0.01091492350659884
41,0.009762963928290347
42,0.011710844955771904
43,0.013382824192531118
44,0.01400363298512275
45,0.01416398591617174
46,0.013756076899820613
47,0.012968154222900985
48,0.010342837564725649
49,0.009010265346170776
50,0.008954920333140493
51,0.009812236074743907
52,0.008728737471295211
53,0.007639100310244729
54,0.00880356292397888
55,0.010117313756208723
56,0.009582554355541006
57,0.010764035739406097
58,0.012768699055310861
59,0.012775179955238691
60,0.01129919904676413
61,0.011060844976479522
62,0.010230320096174417
63,0.010337044825856623
64,0.009497395778114814
65,0.009455630324488595
66,0.010012397312993748
67,0.010284372487354254
68,0.008656261486926553
69,0.0073416292978318864
70,0.0070227977491184035
71,0.008866769577587696
72,0.011169871940293064
73,0.00989677921496579
74,0.009130832604469674
75,0.009065435006923472
76,0.006683878489456063
77,0.010003091524260377
78,0.004810966534095407
79,0.005096034013886808
80,0.004836919057642497
81,0.006154506311514041
82,0.005525966657963899
83,0.0069926427901361166
84,0.005990353360389555
85,0.005923170535789168
86,0.0062919950724644735
87,0.006069566219432332
88,0.00606524700455946
89,0.006847568641557444
90,0.007646072854366359
91,0.00556124650009604
92,0.006324401179257144
93,0.006820084798422776
94,0.007068261109265173
95,0.007032866947121796
96,0.006162111261211578
97,0.008935102775151194
98,0.01168774587914001
99,0.011397020437792449
100,0.011269097503591397
101,0.010723437126634927
102,0.011831893359500079
103,0.013605690076269106
104,0.015090008180882464
105,0.015929139469815112
106,0.016270070030333095
107,0.013127344187777723
108,0.012386920323555373
109,0.011310105809522852
110,0.00865569042753922
111,0.011873049552151294
112,0.01202689932761647
113,0.011967994716806984
114,0.012445741133944921
115,0.012477021746682304
116,0.01128503553189475
117,0.010825468875817812
118,0.008148093252682287
119,0.008590046093870818
120,0.008971593728835714
121,0.009091357077150697
122,0.01167430608952813
123,0.016338851645319785
124,0.01909068806716352
125,0.017360961739022684
126,0.015707744239739974
127,0.014254538127508098
128,0.013742518350258415
129,0.014432112487424043
130,0.014357947042575425
131,0.01517655860893452
132,0.015016890122240945
133,0.015047558806499772
134,0.014268813315211126
135,0.014090361844273147
136,0.014479117798316565
137,0.01452708085830956
138,0.01639494426331911
139,0.017040761509032443
140,0.012546454662111906
141,0.010003719188968141
142,0.010469793126381077
143,0.009100949388312962
144,0.010392543415017386
145,0.011827700665286933
146,0.011365951640419425
147,0.009468264252371128
148,0.010253322251553065
149,0.009652730909532004
150,0.01030358340719939
151,0.01188863820910857
152,0.00929352564737318
153,0.010523875898648782
154,0.008211964428872953
155,0.010328270464304623
156,0.012515702451972643
157,0.012513038036619406
158,0.01283832229902071
159,0.016770891746136662
160,0.016461895286395745
161,0.01891193567843885
162,0.02233069198299642
163,0.027152528583592073
164,0.028292376405876674
165,0.02828328118304313
166,0.028614086376618886
167,0.026637687627716566
168,0.02594756309947499
169,0.028097119184160135
170,0.02617115721457708
171,0.026336332703034593
172,0.03031867732228921
173,0.031265786105818094
174,0.03280079374605904
175,0.03309199442027566
176,0.03216974653563032
177,0.03157629360531278
178,0.032391469544441165
179,0.03240408339492973
180,0.03409112616657595
181,0.03510342741492689
182,0.03263185414962244
183,0.03595376647166759
184,0.03764618375916662
185,0.03707331460469909
186,0.036675545135745224
187,0.03860229191796272
188,0.03846122087355219
189,0.038973176653028574
190,0.03870235683464962
191,0.03808771743169803
192,0.035129415990699187
193,0.035673070128261486
194,0.03495298293934379
195,0.03222750292913901
196,0.03692702387516
197,0.03751324127161837
198,0.03900647555489378
199,0.040385885783663866
200,0.03936144024773025
201,0.042841261992450974
202,0.04326770104422284
203,0.044599100728054175
204,0.0429564405503049
205,0.040139283904260026
206,0.032068707819362
207,0.029500805098300553
208,0.031820478031304944
209,0.03086445049271802
210,0.02783793215383845
211,0.030937426996716866
212,0.03018834276668425
213,0.030470588477087723
214,0.0317907612803614
215,0.030922825490415917
216,0.03156849172576237
217,0.02922108233932086
218,0.027980033685197192
219,0.02840229649535253
220,0.02720663523065081
221,0.027614942812047794
222,0.028320874525963546
223,0.027977972913630467
224,0.0289859777405006
225,0.0285944737155015
226,0.02599580149575864
227,0.02199440800887764
228,0.02117082121118674
229,0.01956863037663137
230,0.01818932957804975
231,0.02004529705373237
232,0.020090303273665455
233,0.02207075833102934
234,0.021403022981951736
235,0.019953994737653247
236,0.01942448304712663
237,0.02087147030101466
238,0.020126048829352428
239,0.020399171225461643
240,0.020354841399084833
241,0.02240177288085743
242,0.022373687499156247
243,0.02259303130822321
244,0.02157106303136569
245,0.020310349585187737
246,0.020455280964397637
247,0.02018499056226908
248,0.020199828614398285
249,0.018882414936199687
250,0.018584223823010504
251,0.01822576831953615
252,0.02083940155471886
253,0.020179863167296475
254,0.02001097955556741
255,0.01810064098784192
256,0.012519711424782365
257,0.017418675444478282
258,0.019090120482046835
259,0.019192857728016044
260,0.01824416437587484
261,0.020017840966455758
262,0.017456866166199347
263,0.016116639014932765
264,0.01843856045059944
265,0.016804831586974878
266,0.014259241123768973
267,0.012976293510307713
268,0.012929573846175657
269,0.009703653593087225
270,0.008158617273039681
271,0.008522668419661095
272,0.008217371135791574
273,0.010830627449624153
274,0.011016579622967093
275,0.010022704607933974
276,0.010019141773609519
277,0.010477545085266549
278,0.015194292896322459
279,0.01652375335531886
280,0.017750540470615306
281,0.021404092657259177
282,0.01952601935411824
283,0.019690586460474613
284,0.020496566575795683
285,0.019443712496449272
286,0.01947687106889706
287,0.01897276749100829
288,0.019485349785044903
289,0.018621150361386896
290,0.020823597638158553
291,0.019570310702209603
292,0.019412033308256582
293,0.01857365760510632
294,0.01796721962155523
295,0.01916596553585581
296,0.019369654654886936
297,0.020423714995264852
298,0.019417933779015684
299,0.01758025007678654
300,0.0166315121971925
301,0.015034741323725953
302,0.013557693521708103
303,0.013892667506989476
304,0.013133867994627124
305,0.015459219223846077
306,0.018098511808712026
307,0.01910995073657684
308,0.018520635678022757
309,0.01759016488451426
310,0.01970239795057349
311,0.019179645017665337
312,0.018398891889747304
313,0.017650379329949395
314,0.017778452742439832
315,0.021514024525687958
316,0.021951073141392108
317,0.021722714130696374
318,0.016952084334375783
319,0.017044608801145777
320,0.016376559924704992
321,0.018529000757819603
322,0.019398177211813916
323,0.020069117042290863
324,0.02210742676590627
325,0.021660003563896524
326,0.021485926231157748
327,0.021004509685500494
328,0.020224162576257143
329,0.01911014239584574
330,0.018365491039597615
331,0.01984127798125268
332,0.021447258649608614
333,0.024023936844067784
334,0.02478264145300013
335,0.02614008481411556
336,0.025846461390103492
337,0.025514846941877778
338,0.026399385059209024
339,0.025264312033779213
340,0.024691851918934304
341,0.02386883696666864
342,0.022792257111011516
343,0.023793318099765592
344,0.023166581993268487
345,0.0248402296571415
346,0.024595970328018524
347,0.020894817725578996
348,0.020790033724750856
349,0.015640340002690323
350,0.0151500151947781
351,0.017050353854356715
352,0.016790113181629707
353,0.02294402534695461
