,obj_value
0,-2.384185791015625e-06
1,0.0002875328063964844
2,0.0009140968322753906
3,0.0010118484497070312
4,0.0016779899597167969
5,0.0022330284118652344
6,0.002372264862060547
7,0.002392292022705078
8,0.0021295547485351562
9,0.002105236053466797
10,0.00203704833984375
11,0.0025224685668945312
12,0.0027642250061035156
13,0.0036225318908691406
14,0.003711700439453125
15,0.0033960342407226562
16,0.004099369049072266
17,0.005032062530517578
18,0.005522727966308594
19,0.00658416748046875
20,0.007612705230712891
21,0.011846542358398438
22,0.011136054992675781
23,0.012019634246826172
24,0.01037740707397461
25,0.016767024993896484
26,0.016075611114501953
27,0.01824474334716797
28,0.018442153930664062
29,0.019594669342041016
30,0.018561840057373047
31,0.018218517303466797
32,0.017832279205322266
33,0.01634836196899414
34,0.017095088958740234
35,0.01685047149658203
36,0.019011497497558594
37,0.017524242401123047
38,0.017110347747802734
39,0.015179157257080078
40,0.015481948852539062
41,0.017086029052734375
42,0.016664981842041016
43,0.01628589630126953
44,0.015775680541992188
45,0.016441822052001953
46,0.016132831573486328
47,0.02453136444091797
48,0.02334308624267578
49,0.023186206817626953
50,0.024719715118408203
51,0.02516937255859375
52,0.025673389434814453
53,0.02646780014038086
54,0.026610851287841797
55,0.0288848876953125
56,0.02804851531982422
57,0.03158426284790039
58,0.031215190887451172
59,0.03080463409423828
60,0.03230428695678711
61,0.03147077560424805
62,0.035854339599609375
63,0.03697395324707031
64,0.03656768798828125
65,0.03563070297241211
66,0.03715944290161133
67,0.037845611572265625
68,0.03879117965698242
69,0.03764009475708008
70,0.03713512420654297
71,0.03853178024291992
72,0.03751087188720703
73,0.039789676666259766
74,0.040083885192871094
75,0.04093599319458008
76,0.04259538650512695
77,0.0438838005065918
78,0.04371213912963867
79,0.0441288948059082
80,0.043604373931884766
81,0.04476118087768555
82,0.046422481536865234
83,0.04621601104736328
84,0.04944038391113281
85,0.04995584487915039
86,0.04993724822998047
87,0.05079460144042969
88,0.051871299743652344
89,0.05109214782714844
90,0.05297088623046875
91,0.053487300872802734
92,0.05427885055541992
93,0.05445241928100586
94,0.05635404586791992
95,0.0578007698059082
96,0.05896902084350586
97,0.05910682678222656
98,0.05904960632324219
99,0.05929851531982422
100,0.058895111083984375
101,0.05914020538330078
102,0.0586395263671875
103,0.0581364631652832
104,0.05862236022949219
105,0.05773735046386719
106,0.05822944641113281
107,0.05822420120239258
108,0.05922412872314453
109,0.05850553512573242
110,0.0603632926940918
111,0.06083106994628906
112,0.06048107147216797
113,0.06115245819091797
114,0.06048393249511719
115,0.061656951904296875
116,0.06215620040893555
117,0.05832862854003906
118,0.059119224548339844
119,0.059638023376464844
120,0.06124734878540039
121,0.06397151947021484
122,0.06538152694702148
123,0.06496906280517578
124,0.06682300567626953
125,0.06432914733886719
126,0.06392145156860352
127,0.06316566467285156
128,0.06319999694824219
129,0.06409931182861328
130,0.06438875198364258
131,0.06333303451538086
132,0.06353569030761719
133,0.062471866607666016
134,0.06278419494628906
135,0.06279754638671875
136,0.06717729568481445
137,0.0672450065612793
138,0.07217168807983398
139,0.07436323165893555
140,0.07553482055664062
141,0.08037137985229492
142,0.08112144470214844
143,0.08353757858276367
144,0.08377218246459961
145,0.08572721481323242
146,0.08557558059692383
147,0.08589458465576172
148,0.0865325927734375
149,0.08644819259643555
150,0.086273193359375
151,0.07997751235961914
152,0.08362627029418945
153,0.08272123336791992
154,0.08328056335449219
155,0.08437490463256836
156,0.08421182632446289
157,0.07979631423950195
158,0.07673788070678711
159,0.0775609016418457
160,0.07762289047241211
161,0.07990598678588867
162,0.09161901473999023
163,0.09610748291015625
164,0.09911346435546875
165,0.10160541534423828
166,0.10199737548828125
167,0.1012420654296875
168,0.10124683380126953
169,0.10308218002319336
170,0.10191202163696289
171,0.10322999954223633
172,0.10313749313354492
173,0.09939098358154297
174,0.0983285903930664
175,0.09865951538085938
176,0.09862899780273438
177,0.10137939453125
178,0.10079050064086914
179,0.10352230072021484
180,0.10748624801635742
181,0.10850191116333008
182,0.10564231872558594
183,0.10454416275024414
184,0.10821866989135742
185,0.10914373397827148
186,0.1089320182800293
187,0.11058378219604492
188,0.11087226867675781
189,0.12274694442749023
190,0.12221527099609375
191,0.12214136123657227
192,0.12233686447143555
193,0.12190723419189453
194,0.12194585800170898
195,0.12194108963012695
196,0.12198591232299805
197,0.1219635009765625
198,0.12355566024780273
199,0.12395811080932617
200,0.12375402450561523
201,0.1284017562866211
202,0.12691450119018555
203,0.12555551528930664
204,0.12427377700805664
205,0.12492942810058594
206,0.12557601928710938
207,0.12691640853881836
208,0.12572622299194336
209,0.12494230270385742
210,0.12477493286132812
211,0.12368154525756836
212,0.1237478256225586
213,0.12377214431762695
214,0.1231689453125
215,0.13322687149047852
216,0.13389348983764648
217,0.13725709915161133
218,0.14178133010864258
219,0.1423640251159668
220,0.14211273193359375
221,0.14570999145507812
222,0.14578676223754883
223,0.15106868743896484
224,0.15234375
225,0.15104150772094727
226,0.1511831283569336
227,0.15189409255981445
228,0.15189504623413086
229,0.15197992324829102
230,0.15176153182983398
231,0.1498427391052246
232,0.15010738372802734
233,0.14950132369995117
234,0.15084218978881836
235,0.15162038803100586
236,0.1515035629272461
237,0.1515951156616211
238,0.1517200469970703
239,0.14751338958740234
240,0.1466984748840332
241,0.15018558502197266
242,0.15084266662597656
243,0.15225648880004883
244,0.15561389923095703
245,0.15706300735473633
246,0.15896940231323242
247,0.15929079055786133
248,0.1671299934387207
249,0.16616249084472656
250,0.16636085510253906
251,0.1657085418701172
252,0.1655712127685547
253,0.16581344604492188
254,0.16652297973632812
255,0.16789913177490234
256,0.1679520606994629
257,0.16715717315673828
258,0.16675472259521484
259,0.16692256927490234
260,0.16669797897338867
261,0.16697454452514648
262,0.16566038131713867
263,0.16507625579833984
264,0.16642236709594727
265,0.1662440299987793
266,0.16625308990478516
267,0.16544294357299805
268,0.16591262817382812
269,0.1642165184020996
270,0.16389751434326172
271,0.1633772850036621
272,0.17123699188232422
273,0.17165374755859375
274,0.1698012351989746
275,0.17822742462158203
276,0.17822694778442383
277,0.17595624923706055
278,0.17507410049438477
279,0.17495441436767578
280,0.1753368377685547
281,0.17809152603149414
282,0.17801237106323242
283,0.17878484725952148
284,0.18015623092651367
285,0.18147897720336914
286,0.18277788162231445
287,0.1827092170715332
288,0.1835484504699707
289,0.18421125411987305
290,0.18547534942626953
291,0.18497800827026367
