,obj_value
0,4.330082893371582
1,4.332186698913574
2,4.337845325469971
3,4.34263277053833
4,4.3454976081848145
5,4.353395462036133
6,4.3373308181762695
7,4.349152088165283
8,4.367331027984619
9,4.3693742752075195
10,4.369016170501709
11,4.377018451690674
12,4.382778644561768
13,4.405256748199463
14,4.421428203582764
15,4.434896945953369
16,4.443542003631592
17,4.4567670822143555
18,4.454338550567627
19,4.460897445678711
20,4.463531970977783
21,4.472487449645996
22,4.476458549499512
23,4.482890605926514
24,4.489974498748779
25,4.48082971572876
26,4.488837718963623
27,4.486186504364014
28,4.498149394989014
29,4.491499423980713
30,4.493186950683594
31,4.507750034332275
32,4.50217866897583
33,4.494577407836914
34,4.502747535705566
35,4.503808975219727
36,4.496438980102539
37,4.478979587554932
38,4.484431266784668
39,4.491637706756592
40,4.483043670654297
41,4.489854335784912
42,4.497631549835205
43,4.510617256164551
44,4.552153587341309
45,4.552857398986816
46,4.555774211883545
47,4.557597637176514
48,4.5600666999816895
49,4.591125011444092
50,4.589195251464844
51,4.5933027267456055
52,4.577235698699951
53,4.576685905456543
54,4.596457481384277
55,4.6115288734436035
56,4.626722812652588
57,4.622641086578369
58,4.612642765045166
59,4.613187313079834
60,4.63264799118042
61,4.669337272644043
62,4.668997764587402
63,4.670626163482666
64,4.6811604499816895
65,4.690247535705566
66,4.711977005004883
67,4.729001522064209
68,4.731635093688965
69,4.741541385650635
70,4.745665073394775
71,4.741290092468262
72,4.7366838455200195
73,4.73153018951416
74,4.728536605834961
75,4.732998371124268
76,4.739307403564453
77,4.756800174713135
78,4.758928298950195
79,4.764152526855469
80,4.778682231903076
81,4.789394378662109
82,4.785540580749512
83,4.806667804718018
84,4.819082260131836
85,4.814460754394531
86,4.8130340576171875
87,4.800981521606445
88,4.8076958656311035
89,4.819703102111816
90,4.819385051727295
91,4.827557563781738
92,4.827686309814453
93,4.844022274017334
94,4.848045349121094
95,4.855234146118164
96,4.860598564147949
97,4.870237827301025
98,4.87175178527832
99,4.888299465179443
100,4.870417594909668
101,4.872829437255859
102,4.8791303634643555
103,4.870400905609131
104,4.889351844787598
105,4.8917341232299805
106,4.907290458679199
107,4.918863773345947
108,4.907912254333496
109,4.929007530212402
110,4.93474006652832
111,4.9243292808532715
112,4.921681880950928
113,4.931697368621826
114,4.941841125488281
115,4.9055304527282715
116,4.872891426086426
117,4.878483772277832
118,4.85361909866333
119,4.865485191345215
120,4.889342308044434
121,4.8914618492126465
122,4.923985958099365
123,4.917314052581787
124,4.927098274230957
125,4.925431251525879
126,4.932164192199707
127,4.919633388519287
128,4.918217182159424
129,4.930394172668457
130,4.952298641204834
131,4.957535743713379
132,4.950008392333984
133,4.970616340637207
134,4.974522113800049
135,4.959753513336182
136,4.977975845336914
137,4.980897903442383
138,4.967058181762695
139,4.977639675140381
140,4.974365711212158
141,4.968155384063721
142,4.991396903991699
143,5.022618770599365
144,5.027787208557129
145,5.033865928649902
146,5.040632247924805
147,5.044153690338135
148,5.0419111251831055
149,5.043898582458496
150,5.04233980178833
151,5.0717973709106445
152,5.079217910766602
153,5.095732688903809
154,5.104968070983887
155,5.062685966491699
156,5.060471057891846
157,5.043957710266113
158,5.043631076812744
159,5.052297115325928
160,5.022129058837891
161,5.029208183288574
162,5.052971839904785
163,5.05438232421875
164,5.050355911254883
165,5.098121643066406
166,5.080648899078369
167,5.086796283721924
168,5.111956596374512
169,5.119489669799805
170,5.122827053070068
171,5.1375837326049805
172,5.161561012268066
173,5.153882026672363
174,5.171151161193848
175,5.181469917297363
176,5.172769546508789
177,5.18638801574707
178,5.189011573791504
179,5.181429386138916
180,5.1751227378845215
181,5.166184425354004
182,5.193514823913574
183,5.210098743438721
184,5.196864128112793
185,5.198101997375488
186,5.1925201416015625
187,5.193530082702637
188,5.181268692016602
189,5.17580509185791
190,5.184927940368652
191,5.208049774169922
192,5.234740734100342
193,5.245012283325195
194,5.257148265838623
195,5.253747463226318
196,5.2689032554626465
197,5.298518180847168
198,5.311253070831299
199,5.309229373931885
200,5.311391353607178
201,5.303612232208252
202,5.283247470855713
203,5.294775485992432
204,5.296509265899658
205,5.315276145935059
206,5.293169975280762
207,5.281909465789795
208,5.279847621917725
209,5.265889644622803
210,5.291523456573486
211,5.291481018066406
212,5.303134918212891
213,5.299680709838867
